Location,QuadKey,Url,Size,UploadDate
Afghanistan,123031033,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031033/part-00128-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,29.9KB,2026-02-23
Afghanistan,123031100,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031100/part-00191-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.6MB,2026-02-23
Afghanistan,123031101,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031101/part-00101-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,20.4MB,2026-02-23
Afghanistan,123031102,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031102/part-00129-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,16.8KB,2026-02-23
Afghanistan,123031103,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031103/part-00166-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,372.6KB,2026-02-23
Afghanistan,123031110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031110/part-00133-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.1MB,2026-02-23
Afghanistan,123031111,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031111/part-00046-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.2MB,2026-02-23
Afghanistan,123031112,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031112/part-00155-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.6MB,2026-02-23
Afghanistan,123031113,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031113/part-00187-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,68.0KB,2026-02-23
Afghanistan,123031120,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031120/part-00117-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.7KB,2026-02-23
Afghanistan,123031121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031121/part-00123-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,37.0KB,2026-02-23
Afghanistan,123031122,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031122/part-00020-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,21.0KB,2026-02-23
Afghanistan,123031123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031123/part-00018-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,86.4KB,2026-02-23
Afghanistan,123031130,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031130/part-00070-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,21.1KB,2026-02-23
Afghanistan,123031132,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031132/part-00009-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.1KB,2026-02-23
Afghanistan,123031200,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031200/part-00166-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.2KB,2026-02-23
Afghanistan,123031201,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031201/part-00035-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,26.9KB,2026-02-23
Afghanistan,123031210,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031210/part-00109-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,80.1KB,2026-02-23
Afghanistan,123031211,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123031211/part-00177-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,49.6KB,2026-02-23
Afghanistan,123100220,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100220/part-00022-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,549.2KB,2026-02-23
Afghanistan,123100221,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100221/part-00172-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.0MB,2026-02-23
Afghanistan,123100222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100222/part-00175-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.5MB,2026-02-23
Afghanistan,123100223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100223/part-00050-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,12.0MB,2026-02-23
Afghanistan,123100230,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100230/part-00086-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.3MB,2026-02-23
Afghanistan,123100231,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100231/part-00133-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.7MB,2026-02-23
Afghanistan,123100232,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100232/part-00144-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.2MB,2026-02-23
Afghanistan,123100233,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100233/part-00151-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.6MB,2026-02-23
Afghanistan,123100302,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100302/part-00122-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,22.2KB,2026-02-23
Afghanistan,123100303,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100303/part-00113-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.3KB,2026-02-23
Afghanistan,123100320,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100320/part-00092-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.7MB,2026-02-23
Afghanistan,123100321,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100321/part-00139-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,366.9KB,2026-02-23
Afghanistan,123100322,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100322/part-00091-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.9MB,2026-02-23
Afghanistan,123100323,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100323/part-00146-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.5MB,2026-02-23
Afghanistan,123100331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100331/part-00079-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.1KB,2026-02-23
Afghanistan,123100332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100332/part-00053-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,131.6KB,2026-02-23
Afghanistan,123100333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123100333/part-00025-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,115.4KB,2026-02-23
Afghanistan,123101220,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123101220/part-00082-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,16.7KB,2026-02-23
Afghanistan,123101221,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123101221/part-00063-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,23.9KB,2026-02-23
Afghanistan,123101222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123101222/part-00185-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,39.2KB,2026-02-23
Afghanistan,123101223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123101223/part-00147-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.2KB,2026-02-23
Afghanistan,123101230,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123101230/part-00113-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.4KB,2026-02-23
Afghanistan,123102000,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102000/part-00164-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.4MB,2026-02-23
Afghanistan,123102001,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102001/part-00057-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.5MB,2026-02-23
Afghanistan,123102002,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102002/part-00002-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.9MB,2026-02-23
Afghanistan,123102003,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102003/part-00009-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.2MB,2026-02-23
Afghanistan,123102010,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102010/part-00152-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.3MB,2026-02-23
Afghanistan,123102011,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102011/part-00020-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.2MB,2026-02-23
Afghanistan,123102012,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102012/part-00020-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.6MB,2026-02-23
Afghanistan,123102013,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102013/part-00016-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1009.0KB,2026-02-23
Afghanistan,123102020,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102020/part-00117-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.9MB,2026-02-23
Afghanistan,123102021,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102021/part-00031-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.7MB,2026-02-23
Afghanistan,123102022,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102022/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.1MB,2026-02-23
Afghanistan,123102023,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102023/part-00163-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.4MB,2026-02-23
Afghanistan,123102030,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102030/part-00016-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,15.9MB,2026-02-23
Afghanistan,123102031,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102031/part-00028-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.1MB,2026-02-23
Afghanistan,123102032,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102032/part-00018-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,59.6MB,2026-02-23
Afghanistan,123102033,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102033/part-00115-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,11.7MB,2026-02-23
Afghanistan,123102100,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102100/part-00190-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,615.4KB,2026-02-23
Afghanistan,123102101,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102101/part-00132-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,154.7KB,2026-02-23
Afghanistan,123102102,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102102/part-00169-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,197.6KB,2026-02-23
Afghanistan,123102103,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102103/part-00191-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,204.6KB,2026-02-23
Afghanistan,123102110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102110/part-00191-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.0KB,2026-02-23
Afghanistan,123102120,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102120/part-00064-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.9MB,2026-02-23
Afghanistan,123102121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102121/part-00035-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.2MB,2026-02-23
Afghanistan,123102122,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102122/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,23.4MB,2026-02-23
Afghanistan,123102123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102123/part-00071-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.9MB,2026-02-23
Afghanistan,123102200,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102200/part-00179-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.1MB,2026-02-23
Afghanistan,123102201,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102201/part-00119-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.3MB,2026-02-23
Afghanistan,123102202,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102202/part-00160-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.4MB,2026-02-23
Afghanistan,123102203,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102203/part-00028-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,16.9MB,2026-02-23
Afghanistan,123102210,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102210/part-00027-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.4MB,2026-02-23
Afghanistan,123102211,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102211/part-00020-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.5MB,2026-02-23
Afghanistan,123102212,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102212/part-00187-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.3MB,2026-02-23
Afghanistan,123102213,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102213/part-00105-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,16.2MB,2026-02-23
Afghanistan,123102220,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102220/part-00049-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.9MB,2026-02-23
Afghanistan,123102221,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102221/part-00124-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.8MB,2026-02-23
Afghanistan,123102222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Afghanistan/quadkey=123102222/part-00197-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.1MB,2026-02-23
